time_hour,precip_intensity,temperature,humidity,wind_speed,wind_gust,weather_summary,cloud_cover,zip,weather_status
2019-06-01 02:00:00,0.0,66.28,0.8,2.7,2.7,Clear,0.03,10003,observed
2019-06-01 03:00:00,0.0,66.41,0.77,3.62,3.62,Clear,0.0,10003,observed
2019-06-01 04:00:00,0.0,64.7,0.82,3.45,3.45,Clear,0.0,10003,observed
2019-06-01 05:00:00,0.0,63.98,0.84,4.13,4.13,Clear,0.07,10003,observed
2019-06-01 06:00:00,0.0,63.1,0.82,3.74,3.74,Clear,0.04,10003,observed
2019-06-01 07:00:00,0.0,63.81,0.79,3.29,3.29,Clear,0.06,10003,observed
2019-06-01 08:00:00,0.0,65.91,0.69,3.92,3.92,Clear,0.04,10003,observed
2019-06-01 09:00:00,0.0,68.07,0.64,3.58,3.58,Clear,0.03,10003,observed
2019-06-01 10:00:00,0.0,70.33,0.59,4.44,4.44,Clear,0.05,10003,observed
2019-06-01 11:00:00,0.0,72.95,0.51,5.4,5.4,Clear,0.03,10003,observed
2019-06-01 12:00:00,0.0,75.51,0.47,1.9,1.9,Clear,0.03,10003,observed
2019-06-01 13:00:00,0.0,78.3,0.43,3.93,3.93,Clear,0.03,10003,observed
2019-06-01 14:00:00,0.0,78.3,0.42,5.67,5.67,Clear,0.05,10003,observed
2019-06-01 15:00:00,0.0,77.81,0.44,6.99,6.99,Clear,0.04,10003,observed
2019-06-01 16:00:00,0.0,76.9,0.45,8.76,8.76,Partly Cloudy,0.32,10003,observed
2019-06-01 17:00:00,0.0,75.06,0.5,8.35,8.35,Partly Cloudy,0.31,10003,observed
2019-06-01 18:00:00,0.0,72.92,0.57,7.89,7.89,Partly Cloudy,0.25,10003,observed
2019-06-01 19:00:00,0.0,70.77,0.65,7.2,7.2,Partly Cloudy,0.18,10003,observed
2019-06-01 20:00:00,0.0,69.83,0.69,5.9,5.9,Partly Cloudy,0.17,10003,observed
2019-06-01 21:00:00,0.0,67.66,0.77,4.97,4.97,Mostly Cloudy,0.64,10003,observed
2019-06-01 22:00:00,0.0,66.51,0.81,2.7,2.75,Mostly Cloudy,0.67,10003,observed
2019-06-01 23:00:00,0.0,67.09,0.8,5.13,5.13,Mostly Cloudy,0.75,10003,observed
2019-06-02 00:00:00,0.0,67.64,0.8,2.76,2.76,Mostly Cloudy,0.77,10003,observed
2019-06-02 01:00:00,0.0,67.03,0.84,3.26,3.26,Mostly Cloudy,0.73,10003,observed
2019-06-02 02:00:00,0.0,66.85,0.85,2.67,2.67,Partly Cloudy,0.36,10003,observed
2019-06-02 03:00:00,0.0,66.0,0.88,1.82,1.82,Partly Cloudy,0.16,10003,observed
2019-06-02 04:00:00,0.0,64.93,0.9,1.64,1.64,Partly Cloudy,0.43,10003,observed
2019-06-02 05:00:00,0.0,65.21,0.88,2.01,2.01,Partly Cloudy,0.48,10003,observed
2019-06-02 06:00:00,0.0,64.18,0.91,2.54,2.54,Partly Cloudy,0.35,10003,observed
2019-06-02 07:00:00,0.0,64.91,0.89,2.58,2.58,Partly Cloudy,0.33,10003,observed
2019-06-02 08:00:00,0.0,66.56,0.84,3.44,3.44,Partly Cloudy,0.45,10003,observed
2019-06-02 09:00:00,0.0,68.82,0.77,4.16,4.16,Partly Cloudy,0.3,10003,observed
2019-06-02 10:00:00,0.0,72.63,0.67,6.13,6.13,Partly Cloudy,0.32,10003,observed
2019-06-02 11:00:00,0.0,75.8,0.54,4.79,4.79,Partly Cloudy,0.25,10003,observed
2019-06-02 12:00:00,0.0,78.73,0.47,5.34,5.34,Partly Cloudy,0.5,10003,observed
2019-06-02 13:00:00,0.0,79.9,0.46,7.08,7.08,Partly Cloudy,0.37,10003,observed
2019-06-02 14:00:00,0.0,81.45,0.41,8.86,8.86,Partly Cloudy,0.44,10003,observed
2019-06-02 15:00:00,0.0,82.67,0.4,9.99,9.99,Partly Cloudy,0.35,10003,observed
2019-06-02 16:00:00,0.0,81.87,0.45,9.53,9.53,Partly Cloudy,0.41,10003,observed
2019-06-02 17:00:00,0.0,79.74,0.49,7.75,7.75,Mostly Cloudy,0.71,10003,observed
2019-06-02 18:00:00,0.0036,74.97,0.66,7.16,7.18,Mostly Cloudy,0.73,10003,observed
2019-06-02 19:00:00,0.0,75.75,0.64,4.48,4.48,Mostly Cloudy,0.55,10003,observed
2019-06-02 20:00:00,0.0,74.52,0.63,4.98,4.98,Partly Cloudy,0.47,10003,observed
2019-06-02 21:00:00,0.0,73.75,0.67,5.8,5.8,Mostly Cloudy,0.62,10003,observed
2019-06-02 22:00:00,0.0701,66.3,0.87,5.83,6.66,Possible Light Rain,0.95,10003,observed
2019-06-02 23:00:00,0.0256,66.09,0.81,7.37,13.19,Possible Light Rain,0.92,10003,observed
2019-06-03 00:00:00,0.0,64.97,0.7,8.1,8.1,Overcast,1.0,10003,observed
2019-06-03 01:00:00,0.0,64.1,0.62,7.25,7.25,Mostly Cloudy,0.84,10003,observed
2019-06-03 02:00:00,0.0,62.83,0.62,5.99,5.99,Mostly Cloudy,0.75,10003,observed
2019-06-03 03:00:00,0.0,61.41,0.64,5.54,5.54,Partly Cloudy,0.44,10003,observed
2019-06-03 04:00:00,0.0,59.54,0.71,5.41,5.41,Partly Cloudy,0.3,10003,observed
2019-06-03 05:00:00,0.0,58.25,0.72,3.36,3.36,Clear,0.1,10003,observed
2019-06-03 06:00:00,0.0,57.52,0.73,4.82,4.82,Clear,0.08,10003,observed
2019-06-03 07:00:00,0.0,59.59,0.67,5.21,5.21,Clear,0.03,10003,observed
2019-06-03 08:00:00,0.0,62.09,0.52,6.89,6.89,Clear,0.01,10003,observed
2019-06-03 09:00:00,0.0,63.6,0.48,5.66,5.66,Partly Cloudy,0.19,10003,observed
2019-06-03 10:00:00,0.0,65.72,0.42,7.33,7.33,Partly Cloudy,0.25,10003,observed
2019-06-03 11:00:00,0.0,67.1,0.39,11.33,11.33,Mostly Cloudy,0.66,10003,observed
2019-06-03 12:00:00,0.0,68.3,0.37,9.79,9.79,Mostly Cloudy,0.54,10003,observed
2019-06-03 13:00:00,0.0,69.61,0.33,9.21,15.22,Partly Cloudy,0.48,10003,observed
2019-06-03 14:00:00,0.0,70.14,0.27,10.34,13.77,Partly Cloudy,0.33,10003,observed
2019-06-03 15:00:00,0.0,70.81,0.24,10.59,13.98,Partly Cloudy,0.23,10003,observed
2019-06-03 16:00:00,0.0,71.75,0.22,9.83,13.56,Clear,0.04,10003,observed
2019-06-03 17:00:00,0.0,70.94,0.21,10.63,13.7,Clear,0.06,10003,observed
2019-06-03 18:00:00,0.0,69.99,0.24,12.4,12.52,Clear,0.06,10003,observed
2019-06-03 19:00:00,0.0,68.9,0.26,10.07,10.43,Clear,0.08,10003,observed
2019-06-03 20:00:00,0.0,66.73,0.28,9.62,9.62,Clear,0.05,10003,observed
2019-06-03 21:00:00,0.0,64.65,0.34,7.06,7.06,Clear,0.01,10003,observed
2019-06-03 22:00:00,0.0,62.54,0.4,4.66,4.66,Clear,0.0,10003,observed
2019-06-03 23:00:00,0.0,60.24,0.46,3.56,3.56,Clear,0.0,10003,observed
2019-06-04 00:00:00,0.0,58.75,0.53,2.64,2.64,Clear,0.0,10003,observed
2019-06-04 01:00:00,0.0,56.54,0.58,2.19,2.19,Clear,0.0,10003,observed
2019-06-04 02:00:00,0.0,55.55,0.59,3.58,3.58,Clear,0.0,10003,observed
2019-06-04 03:00:00,0.0,53.96,0.65,2.99,2.99,Clear,0.0,10003,observed
2019-06-04 04:00:00,0.0,53.57,0.64,2.59,2.59,Clear,0.0,10003,observed
2019-06-04 05:00:00,0.0,52.79,0.65,2.59,2.59,Clear,0.0,10003,observed
2019-06-04 06:00:00,0.0,51.65,0.7,2.56,2.56,Clear,0.0,10003,observed
2019-06-04 07:00:00,0.0,55.65,0.62,2.87,2.87,Clear,0.0,10003,observed
2019-06-04 08:00:00,0.0,58.12,0.51,4.79,4.79,Clear,0.0,10003,observed
2019-06-04 09:00:00,0.0,60.27,0.43,5.0,5.0,Clear,0.0,10003,observed
2019-06-04 10:00:00,0.0,62.81,0.38,5.97,6.06,Clear,0.06,10003,observed
2019-06-04 11:00:00,0.0006,64.7,0.36,7.93,12.68,Clear,0.0,10003,observed
2019-06-04 12:00:00,0.0,66.33,0.36,7.06,7.06,Clear,0.08,10003,observed
2019-06-04 13:00:00,0.0,67.82,0.33,7.54,7.54,Partly Cloudy,0.25,10003,observed
2019-06-04 14:00:00,0.0,69.58,0.32,8.72,8.72,Partly Cloudy,0.19,10003,observed
2019-06-04 15:00:00,0.0,70.77,0.33,7.63,7.63,Partly Cloudy,0.25,10003,observed
2019-06-04 16:00:00,0.0,71.55,0.32,9.32,9.32,Partly Cloudy,0.44,10003,observed
2019-06-04 17:00:00,0.0,72.02,0.31,8.01,8.01,Partly Cloudy,0.19,10003,observed
2019-06-04 18:00:00,0.0,71.2,0.34,8.0,8.0,Partly Cloudy,0.14,10003,observed
2019-06-04 19:00:00,0.0,70.54,0.35,9.67,9.67,Partly Cloudy,0.22,10003,observed
2019-06-04 20:00:00,0.0,69.47,0.36,7.06,7.06,Partly Cloudy,0.29,10003,observed
2019-06-04 21:00:00,0.0,67.65,0.4,7.2,7.2,Partly Cloudy,0.16,10003,observed
2019-06-04 22:00:00,0.0,65.87,0.43,6.53,6.53,Partly Cloudy,0.2,10003,observed
2019-06-04 23:00:00,0.0,64.92,0.47,6.17,6.17,Partly Cloudy,0.34,10003,observed
2019-06-05 00:00:00,0.0,65.07,0.49,5.57,5.57,Mostly Cloudy,0.61,10003,observed
2019-06-05 01:00:00,0.0,64.16,0.51,7.28,7.28,Partly Cloudy,0.24,10003,observed
2019-06-05 02:00:00,0.0,63.8,0.56,7.69,7.69,Partly Cloudy,0.2,10003,observed
2019-06-05 03:00:00,0.0,63.8,0.62,7.01,7.01,Partly Cloudy,0.3,10003,observed
2019-06-05 04:00:00,0.0,63.54,0.65,5.56,5.56,Mostly Cloudy,0.84,10003,observed
2019-06-05 05:00:00,0.0,64.14,0.67,5.92,5.92,Overcast,0.98,10003,observed
2019-06-05 06:00:00,0.0,64.45,0.69,6.87,6.87,Mostly Cloudy,0.84,10003,observed
2019-06-05 07:00:00,0.0,64.38,0.74,3.9,3.9,Mostly Cloudy,0.8,10003,observed
2019-06-05 08:00:00,0.0,65.77,0.72,4.21,4.21,Mostly Cloudy,0.85,10003,observed
2019-06-05 09:00:00,0.0,67.22,0.71,4.75,4.75,Mostly Cloudy,0.53,10003,observed
2019-06-05 10:00:00,0.0,69.13,0.67,5.71,5.71,Mostly Cloudy,0.64,10003,observed
2019-06-05 11:00:00,0.0,72.02,0.61,6.19,6.19,Partly Cloudy,0.39,10003,observed
2019-06-05 12:00:00,0.0,74.99,0.56,5.96,5.96,Partly Cloudy,0.15,10003,observed
2019-06-05 13:00:00,0.0,77.44,0.53,6.92,6.92,Partly Cloudy,0.13,10003,observed
2019-06-05 14:00:00,0.0,80.09,0.51,7.78,7.78,Partly Cloudy,0.18,10003,observed
2019-06-05 15:00:00,0.0,81.3,0.52,8.09,8.09,Partly Cloudy,0.26,10003,observed
2019-06-05 16:00:00,0.0,80.43,0.55,7.45,7.45,Mostly Cloudy,0.64,10003,observed
2019-06-05 17:00:00,0.0,80.72,0.57,7.19,7.19,Mostly Cloudy,0.6,10003,observed
2019-06-05 18:00:00,0.0,78.74,0.61,6.02,6.02,Mostly Cloudy,0.53,10003,observed
2019-06-05 19:00:00,0.0,77.3,0.66,5.7,5.7,Mostly Cloudy,0.78,10003,observed
2019-06-05 20:00:00,0.0,75.38,0.72,6.98,6.98,Mostly Cloudy,0.51,10003,observed
2019-06-05 21:00:00,0.0,74.3,0.78,8.12,8.12,Mostly Cloudy,0.68,10003,observed
2019-06-05 22:00:00,0.0,74.17,0.8,9.24,9.24,Mostly Cloudy,0.79,10003,observed
2019-06-05 23:00:00,0.0,72.89,0.84,9.99,14.64,Overcast,0.9,10003,observed
2019-06-06 00:00:00,0.0,72.48,0.86,10.48,10.48,Overcast,0.91,10003,observed
2019-06-06 01:00:00,0.0,71.85,0.85,10.31,10.31,Overcast,0.95,10003,observed
2019-06-06 02:00:00,0.0224,70.66,0.91,7.55,7.55,Possible Light Rain,1.0,10003,observed
2019-06-06 03:00:00,0.0061,70.03,0.92,4.25,4.25,Overcast,0.92,10003,observed
2019-06-06 04:00:00,0.0,69.9,0.94,5.02,5.02,Overcast,0.96,10003,observed
2019-06-06 05:00:00,0.0,70.22,0.94,3.51,3.51,Overcast,1.0,10003,observed
2019-06-06 06:00:00,0.0,70.21,0.93,4.66,4.66,Overcast,0.89,10003,observed
2019-06-06 07:00:00,0.0,71.11,0.91,7.04,7.04,Mostly Cloudy,0.72,10003,observed
2019-06-06 08:00:00,0.0,73.52,0.85,5.77,5.77,Mostly Cloudy,0.74,10003,observed
2019-06-06 09:00:00,0.0,75.8,0.75,6.03,6.03,Mostly Cloudy,0.53,10003,observed
2019-06-06 10:00:00,0.0,78.7,0.64,7.05,7.05,Mostly Cloudy,0.7,10003,observed
2019-06-06 11:00:00,0.0,80.76,0.56,7.07,7.07,Mostly Cloudy,0.7,10003,observed
2019-06-06 12:00:00,0.0,81.38,0.53,8.39,8.39,Partly Cloudy,0.45,10003,observed
2019-06-06 13:00:00,0.0,81.8,0.5,9.11,9.11,Mostly Cloudy,0.57,10003,observed
2019-06-06 14:00:00,0.0,82.18,0.5,8.3,8.3,Mostly Cloudy,0.69,10003,observed
2019-06-06 15:00:00,0.0,82.52,0.5,6.87,6.87,Mostly Cloudy,0.65,10003,observed
2019-06-06 16:00:00,0.0,83.32,0.48,7.4,7.4,Mostly Cloudy,0.6,10003,observed
2019-06-06 17:00:00,0.0,82.51,0.48,5.62,5.62,Mostly Cloudy,0.75,10003,observed
2019-06-06 18:00:00,0.0,81.61,0.48,6.13,6.13,Mostly Cloudy,0.75,10003,observed
2019-06-06 19:00:00,0.0,80.89,0.48,5.67,5.67,Mostly Cloudy,0.84,10003,observed
2019-06-06 20:00:00,0.0,78.87,0.51,4.48,4.48,Mostly Cloudy,0.77,10003,observed
2019-06-06 21:00:00,0.0,76.79,0.56,2.84,2.84,Mostly Cloudy,0.64,10003,observed
2019-06-06 22:00:00,0.0,74.5,0.63,1.91,1.91,Partly Cloudy,0.22,10003,observed
2019-06-06 23:00:00,0.0,73.11,0.66,1.93,1.93,Partly Cloudy,0.18,10003,observed
2019-06-07 00:00:00,0.0,71.98,0.68,1.56,1.56,Partly Cloudy,0.16,10003,observed
2019-06-07 01:00:00,0.0,70.83,0.71,1.15,1.15,Clear,0.08,10003,observed
2019-06-07 02:00:00,0.0,69.8,0.73,1.78,1.78,Partly Cloudy,0.13,10003,observed
2019-06-07 03:00:00,0.0,67.2,0.8,1.85,1.85,Partly Cloudy,0.13,10003,observed
2019-06-07 04:00:00,0.0,65.81,0.83,1.87,1.87,Clear,0.06,10003,observed
2019-06-07 05:00:00,0.0,65.22,0.86,3.26,3.26,Clear,0.12,10003,observed
2019-06-07 06:00:00,0.0,65.87,0.85,3.25,3.25,Partly Cloudy,0.22,10003,observed
2019-06-07 07:00:00,0.0,67.56,0.78,3.48,3.48,Partly Cloudy,0.41,10003,observed
2019-06-07 08:00:00,0.0,69.96,0.7,5.86,5.86,Partly Cloudy,0.34,10003,observed
2019-06-07 09:00:00,0.0,72.04,0.62,6.45,6.45,Clear,0.09,10003,observed
2019-06-07 10:00:00,0.0,74.37,0.56,5.41,5.41,Clear,0.06,10003,observed
2019-06-07 11:00:00,0.0,74.66,0.56,4.24,4.24,Clear,0.05,10003,observed
2019-06-07 12:00:00,0.0,76.44,0.52,5.11,5.11,Partly Cloudy,0.15,10003,observed
2019-06-07 13:00:00,0.0,77.8,0.51,4.63,4.63,Partly Cloudy,0.19,10003,observed
2019-06-07 14:00:00,0.0,78.08,0.5,5.07,5.07,Mostly Cloudy,0.54,10003,observed
2019-06-07 15:00:00,0.0,79.16,0.47,5.27,5.27,Mostly Cloudy,0.6,10003,observed
2019-06-07 16:00:00,0.0,79.82,0.47,6.16,6.16,Mostly Cloudy,0.53,10003,observed
2019-06-07 17:00:00,0.0,76.59,0.58,6.5,6.5,Partly Cloudy,0.45,10003,observed
2019-06-07 18:00:00,0.0,73.94,0.65,5.31,5.31,Partly Cloudy,0.35,10003,observed
2019-06-07 19:00:00,0.0,71.39,0.72,3.66,3.66,Partly Cloudy,0.15,10003,observed
2019-06-07 20:00:00,0.0,69.1,0.78,3.34,3.34,Partly Cloudy,0.25,10003,observed
2019-06-07 21:00:00,0.0,66.96,0.84,3.04,3.04,Partly Cloudy,0.26,10003,observed
2019-06-07 22:00:00,0.0,65.93,0.87,2.23,2.23,Partly Cloudy,0.13,10003,observed
2019-06-07 23:00:00,0.0,63.93,0.91,1.08,1.08,Clear,0.03,10003,observed
2019-06-08 00:00:00,0.0,63.61,0.91,0.59,0.59,Partly Cloudy,0.16,10003,observed
2019-06-08 01:00:00,0.0,63.19,0.92,0.0,0.0,Partly Cloudy,0.15,10003,observed
2019-06-08 02:00:00,0.0,62.34,0.96,0.38,0.38,Partly Cloudy,0.21,10003,observed
2019-06-08 03:00:00,0.0,61.95,0.96,0.48,0.48,Partly Cloudy,0.34,10003,observed
2019-06-08 04:00:00,0.0,62.51,0.96,0.84,0.84,Partly Cloudy,0.13,10003,observed
2019-06-08 05:00:00,0.0,62.67,0.94,0.52,0.52,Clear,0.05,10003,observed
2019-06-08 06:00:00,0.0,63.19,0.89,1.75,1.75,Partly Cloudy,0.14,10003,observed
2019-06-08 07:00:00,0.0,66.95,0.72,4.55,4.55,Partly Cloudy,0.15,10003,observed
2019-06-08 08:00:00,0.0,70.11,0.59,7.47,9.1,Partly Cloudy,0.27,10003,observed
2019-06-08 09:00:00,0.0,72.92,0.49,8.26,8.26,Clear,0.05,10003,observed
2019-06-08 10:00:00,0.0,75.86,0.41,10.31,10.31,Partly Cloudy,0.15,10003,observed
2019-06-08 11:00:00,0.0,77.83,0.38,9.34,12.53,Partly Cloudy,0.14,10003,observed
2019-06-08 12:00:00,0.0,78.63,0.38,10.41,10.41,Partly Cloudy,0.17,10003,observed
2019-06-08 13:00:00,0.0,79.7,0.34,10.35,10.35,Partly Cloudy,0.15,10003,observed
2019-06-08 14:00:00,0.0,80.41,0.32,10.69,10.69,Clear,0.11,10003,observed
2019-06-08 15:00:00,0.0,79.65,0.33,8.73,8.73,Partly Cloudy,0.15,10003,observed
2019-06-08 16:00:00,0.0,79.45,0.35,9.76,9.76,Partly Cloudy,0.25,10003,observed
2019-06-08 17:00:00,0.0,77.52,0.36,9.2,9.2,Partly Cloudy,0.32,10003,observed
2019-06-08 18:00:00,0.0,76.4,0.35,9.33,9.33,Partly Cloudy,0.14,10003,observed
2019-06-08 19:00:00,0.0,72.94,0.37,9.28,9.28,Partly Cloudy,0.26,10003,observed
2019-06-08 20:00:00,0.0,70.03,0.42,7.32,7.32,Clear,0.05,10003,observed
2019-06-08 21:00:00,0.0,67.48,0.49,4.63,4.63,Clear,0.04,10003,observed
2019-06-08 22:00:00,0.0,65.48,0.56,3.96,3.96,Clear,0.05,10003,observed
2019-06-08 23:00:00,0.0,64.42,0.6,3.24,3.24,Clear,0.09,10003,observed
2019-06-09 00:00:00,0.0,63.04,0.63,3.42,3.42,Clear,0.03,10003,observed
2019-06-09 01:00:00,0.0,62.47,0.63,2.99,2.99,Clear,0.04,10003,observed
2019-06-09 02:00:00,0.0,61.23,0.69,1.21,1.21,Clear,0.03,10003,observed
2019-06-09 03:00:00,0.0,60.21,0.73,2.12,2.12,Clear,0.03,10003,observed
2019-06-09 04:00:00,0.0,58.97,0.76,3.33,3.33,Clear,0.03,10003,observed
2019-06-09 05:00:00,0.0,58.55,0.77,3.92,3.92,Clear,0.0,10003,observed
2019-06-09 06:00:00,0.0,58.68,0.78,5.01,5.01,Clear,0.03,10003,observed
2019-06-09 07:00:00,0.0,62.18,0.7,5.77,5.77,Partly Cloudy,0.14,10003,observed
2019-06-09 08:00:00,0.0,64.95,0.64,6.67,6.67,Clear,0.12,10003,observed
2019-06-09 09:00:00,0.0,68.68,0.56,6.62,6.62,Clear,0.1,10003,observed
2019-06-09 10:00:00,0.0,72.28,0.46,7.29,7.29,Partly Cloudy,0.14,10003,observed
2019-06-09 11:00:00,0.0,73.65,0.44,8.16,8.36,Partly Cloudy,0.14,10003,observed
2019-06-09 12:00:00,0.0,75.06,0.38,9.27,9.27,Partly Cloudy,0.14,10003,observed
2019-06-09 13:00:00,0.0,75.3,0.37,10.35,11.34,Clear,0.12,10003,observed
2019-06-09 14:00:00,0.0,76.05,0.36,10.31,10.31,Partly Cloudy,0.26,10003,observed
2019-06-09 15:00:00,0.0,75.53,0.35,9.16,11.77,Partly Cloudy,0.29,10003,observed
2019-06-09 16:00:00,0.0,76.16,0.33,9.75,9.75,Partly Cloudy,0.14,10003,observed
2019-06-09 17:00:00,0.0,74.6,0.34,10.05,10.05,Partly Cloudy,0.14,10003,observed
2019-06-09 18:00:00,0.0,73.67,0.32,9.2,9.2,Clear,0.05,10003,observed
2019-06-09 19:00:00,0.0,71.07,0.34,8.85,8.85,Clear,0.09,10003,observed
2019-06-09 20:00:00,0.0,69.05,0.37,8.2,8.2,Clear,0.06,10003,observed
2019-06-09 21:00:00,0.0,65.49,0.47,5.39,5.39,Clear,0.06,10003,observed
2019-06-09 22:00:00,0.0,63.37,0.53,4.91,4.91,Clear,0.04,10003,observed
2019-06-09 23:00:00,0.0,61.88,0.59,4.2,4.2,Clear,0.03,10003,observed
2019-06-10 00:00:00,0.0,60.59,0.65,4.32,4.32,Clear,0.03,10003,observed
2019-06-10 01:00:00,0.0,59.77,0.67,5.34,5.34,Clear,0.03,10003,observed
2019-06-10 02:00:00,0.0,59.45,0.68,5.79,5.79,Clear,0.03,10003,observed
2019-06-10 03:00:00,0.0,58.74,0.73,5.1,5.1,Clear,0.08,10003,observed
2019-06-10 04:00:00,0.0,58.94,0.77,4.91,4.91,Mostly Cloudy,0.69,10003,observed
2019-06-10 05:00:00,0.0,59.88,0.8,5.09,5.09,Overcast,0.92,10003,observed
2019-06-10 06:00:00,0.0,60.47,0.84,7.8,7.8,Overcast,1.0,10003,observed
2019-06-10 07:00:00,0.0,61.21,0.85,7.4,7.4,Overcast,1.0,10003,observed
2019-06-10 08:00:00,0.0,61.22,0.87,8.69,8.69,Overcast,1.0,10003,observed
2019-06-10 09:00:00,0.0,61.86,0.91,8.92,8.92,Overcast,1.0,10003,observed
2019-06-10 10:00:00,0.0,63.59,0.88,10.08,10.08,Overcast,1.0,10003,observed
2019-06-10 11:00:00,0.0,64.12,0.89,9.45,9.45,Overcast,1.0,10003,observed
2019-06-10 12:00:00,0.0112,64.75,0.91,9.58,9.58,Possible Drizzle,1.0,10003,observed
2019-06-10 13:00:00,0.0368,65.07,0.93,9.73,9.73,Light Rain,1.0,10003,observed
2019-06-10 14:00:00,0.0476,65.58,0.95,8.49,8.49,Light Rain,1.0,10003,observed
2019-06-10 15:00:00,0.1001,66.33,0.95,8.84,8.84,Rain,1.0,10003,observed
2019-06-10 16:00:00,0.0817,67.02,0.95,6.32,6.32,Light Rain,1.0,10003,observed
2019-06-10 17:00:00,0.0342,67.82,0.94,5.05,5.05,Light Rain,1.0,10003,observed
2019-06-10 18:00:00,0.0,67.48,0.96,4.25,4.25,Foggy,1.0,10003,observed
2019-06-10 19:00:00,0.0,67.62,0.96,4.16,4.16,Overcast,1.0,10003,observed
2019-06-10 20:00:00,0.0061,67.79,0.96,4.46,4.46,Possible Drizzle,1.0,10003,observed
2019-06-10 21:00:00,0.0043,67.76,0.98,3.57,3.57,Possible Drizzle,1.0,10003,observed
2019-06-10 22:00:00,0.0006,68.23,0.97,4.04,4.04,Foggy,1.0,10003,observed
2019-06-10 23:00:00,0.0035,68.82,0.98,4.39,4.39,Possible Drizzle,1.0,10003,observed
2019-06-11 00:00:00,0.0059,68.48,0.98,5.48,5.48,Possible Drizzle,1.0,10003,observed
2019-06-11 01:00:00,0.0,68.42,0.98,3.21,3.21,Overcast,1.0,10003,observed
2019-06-11 02:00:00,0.0,68.36,0.99,2.34,2.34,Overcast,1.0,10003,observed
2019-06-11 03:00:00,0.0,68.66,0.98,2.24,2.24,Overcast,1.0,10003,observed
2019-06-11 04:00:00,0.1628,68.62,0.98,0.85,0.85,Rain,1.0,10003,observed
2019-06-11 05:00:00,0.0588,68.53,0.99,2.21,2.21,Light Rain,1.0,10003,observed
2019-06-11 06:00:00,0.0782,68.68,0.97,3.2,3.2,Light Rain,1.0,10003,observed
2019-06-11 07:00:00,0.0688,67.9,0.9,11.18,11.18,Light Rain,1.0,10003,observed
2019-06-11 08:00:00,0.006999999999999999,64.52,0.86,9.8,9.8,Overcast,1.0,10003,observed
2019-06-11 09:00:00,0.004,64.63,0.8,8.94,8.94,Overcast,0.92,10003,observed
2019-06-11 10:00:00,0.0009,66.37,0.69,10.51,11.7,Mostly Cloudy,0.72,10003,observed
2019-06-11 11:00:00,0.0,68.5,0.6,13.55,19.38,Partly Cloudy,0.4,10003,observed
2019-06-11 12:00:00,0.0,70.35,0.55,11.05,19.38,Partly Cloudy,0.26,10003,observed
2019-06-11 13:00:00,0.0,73.01,0.47,11.66,12.81,Partly Cloudy,0.16,10003,observed
2019-06-11 14:00:00,0.0,74.9,0.44,12.52,15.37,Partly Cloudy,0.19,10003,observed
2019-06-11 15:00:00,0.0,77.84,0.37,13.25,16.84,Clear,0.03,10003,observed
2019-06-11 16:00:00,0.0,78.65,0.32,13.94,18.41,Clear,0.0,10003,observed
2019-06-11 17:00:00,0.0,78.46,0.3,12.57,13.98,Clear,0.0,10003,observed
2019-06-11 18:00:00,0.0,77.46,0.3,12.2,18.42,Clear,0.0,10003,observed
2019-06-11 19:00:00,0.0,75.81,0.29,14.14,14.14,Clear,0.0,10003,observed
2019-06-11 20:00:00,0.0,74.13,0.3,10.24,10.24,Clear,0.04,10003,observed
2019-06-11 21:00:00,0.0,71.75,0.34,7.08,7.08,Clear,0.04,10003,observed
2019-06-11 22:00:00,0.0,69.77,0.38,6.1,6.1,Clear,0.0,10003,observed
2019-06-11 23:00:00,0.0,67.37,0.43,5.72,5.72,Clear,0.03,10003,observed
2019-06-12 00:00:00,0.0,64.59,0.48,5.49,5.49,Clear,0.0,10003,observed
2019-06-12 01:00:00,0.0,63.03,0.51,5.63,5.63,Clear,0.03,10003,observed
2019-06-12 02:00:00,0.0,61.71,0.55,4.29,4.29,Clear,0.04,10003,observed
2019-06-12 03:00:00,0.0,60.69,0.58,2.43,2.43,Clear,0.04,10003,observed
2019-06-12 04:00:00,0.0,58.54,0.66,2.53,2.53,Clear,0.03,10003,observed
2019-06-12 05:00:00,0.0,57.35,0.7,0.43,0.47,Clear,0.06,10003,observed
2019-06-12 06:00:00,0.0,56.94,0.73,0.55,0.8,Clear,0.03,10003,observed
2019-06-12 07:00:00,0.0,60.9,0.66,1.3,1.3,Clear,0.07,10003,observed
2019-06-12 08:00:00,0.0,64.73,0.55,4.54,4.54,Clear,0.05,10003,observed
2019-06-12 09:00:00,0.0,67.61,0.48,4.37,4.37,Clear,0.05,10003,observed
2019-06-12 10:00:00,0.0,70.97,0.42,3.54,3.54,Clear,0.04,10003,observed
2019-06-12 11:00:00,0.0,72.97,0.38,5.27,5.27,Partly Cloudy,0.16,10003,observed
2019-06-12 12:00:00,0.0,73.41,0.39,7.32,7.32,Partly Cloudy,0.33,10003,observed
2019-06-12 13:00:00,0.0,73.27,0.38,8.74,8.74,Partly Cloudy,0.38,10003,observed
2019-06-12 14:00:00,0.0,73.53,0.38,10.15,10.15,Partly Cloudy,0.24,10003,observed
2019-06-12 15:00:00,0.0,73.37,0.39,11.1,11.1,Partly Cloudy,0.15,10003,observed
